run_id,run_name,sweep_id,state,created_at,config_gpt_model,config_world_size,config_lr_schedule.name,config_lr_schedule.warm_up_fraction,config_training_data,config_hydra.job.name,config_logging_params.wandb,config_logging_params.log_step,config_logging_params.val_step,config_logging_params.keep_last,config_logging_params.svd_log_step,config_logging_params.load_ckpt_step,config_logging_params.save_ckpt_step,config_logging_params.save_checkpoint,config_logging_params.val_tokens_processed,config_optimizer_params.args,config_optimizer_params.name,config_optimizer_params.args.lr,config_logging_params.wandb.tags,config_logging_params.wandb.project,config_optimizer_params.args.weight_decay,config_training_data.training_params.num_epochs,config_training_data.training_params.tokens_processed,config_seed,config_logging_params.diag_log_step,config_optimizer_params.args.ns_steps,config_optimizer_params.args.adamw_betas,config_optimizer_params.args.polar_method,config_optimizer_params.args.polar_safety,config_optimizer_params.args.polar_cushion,config_optimizer_params.args.polar_num_iters,config_ckpt_glob,config_optimizer_params.args.betas,config_training_data.training_params.batch_size,config_optimizer_params.args.muon_mode,config_optimizer_params.args.split_heads,config_logging_params.timing_only,config_optimizer_params.args.muon_variant
gt7stdu5,vocal-sweep-2,vqkcitxv,finished,2025-12-04T01:54:39Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-paper-muon,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'polarexpress', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': 0.024, 'polar_num_iters': 5}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,123.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,pe_all
5qq8z47g,astral-sweep-5,vqkcitxv,finished,2025-12-04T12:14:06Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-paper-muon,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,123.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,ns_all
xkgv18oj,swept-sweep-28,67g7mm51,finished,2025-12-02T09:11:12Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-pe-voffn,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'voffn', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['phase2', 'muon', 'voffn', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,32.0,voh_only,,,
b35t1b7s,robust-sweep-2,manual_runs,finished,2025-12-03T08:23:30Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-papyer,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'polarexpress', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': 0.024, 'polar_num_iters': 5}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,123.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,pe_all
es84duz9,magic-sweep-4,xcbgr88c,finished,2025-12-04T06:37:47Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,timing-muon,"{'dir': 'outputs/wandb', 'tags': ['timing', 'muon', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,0.0,False,16384.0,"{'lr': 0.003, 'betas': None, 'ns_steps': None, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'polarexpress', 'polar_safety': None, 'weight_decay': 0.1, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['timing', 'muon', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.1,1.0,524288.0,42.0,160.0,,"[0.9, 0.999]",,,,,,,32.0,,,True,pe_voffn
4itfpxzk,unique-sweep-3,manual_runs,finished,2025-12-03T11:56:02Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-papyer,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'polarexpress', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': 0.024, 'polar_num_iters': 5}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,456.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,pe_all
6a3xvpxn,dashing-sweep-5,xcbgr88c,finished,2025-12-04T09:23:37Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,timing-muon,"{'dir': 'outputs/wandb', 'tags': ['timing', 'muon', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,0.0,False,16384.0,"{'lr': 0.003, 'betas': None, 'ns_steps': None, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.1, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['timing', 'muon', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.1,1.0,524288.0,42.0,160.0,,"[0.9, 0.999]",,,,,,,32.0,,,True,ns_voffn
tvrp958m,autumn-sweep-6,vqkcitxv,finished,2025-12-04T12:38:20Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-paper-muon,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,456.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,ns_all
xckuqzxu,drawn-sweep-6,manual_runs,finished,2025-12-03T18:42:57Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,timing,"{'dir': 'outputs/wandb', 'tags': ['timing', 'muon', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,0.0,False,16384.0,"{'lr': 0.0003, 'betas': [0.9, 0.999], 'muon_variant': None, 'weight_decay': 0.01}",muon,0.01,"['timing', 'muon', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.1,1.0,524288.0,42.0,160.0,,"[0.9, 0.999]",,,,,,,32.0,,,True,adamw_timing
lj9tp5va,sweet-sweep-2,xcbgr88c,finished,2025-12-04T01:06:04Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,timing-muon,"{'dir': 'outputs/wandb', 'tags': ['timing', 'muon', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,0.0,False,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.1, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['timing', 'muon', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.1,1.0,524288.0,42.0,160.0,,"[0.9, 0.999]",,,,,,,32.0,,,True,ns_all
w7xvz02b,ethereal-sweep-7,vqkcitxv,finished,2025-12-04T15:46:27Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-paper-muon,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'polarexpress', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': 0.04, 'polar_num_iters': 3}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,42.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,pe_mod_all
yak8nlg2,smooth-sweep-5,manual_runs,finished,2025-12-03T15:56:49Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,timing,"{'dir': 'outputs/wandb', 'tags': ['timing', 'muon', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,0.0,False,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.1, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['timing', 'muon', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.1,1.0,524288.0,42.0,160.0,,"[0.9, 0.999]",,,,,,,32.0,,,True,ns_voffn
y5n3q5t5,azure-sweep-4,manual_runs,finished,2025-12-03T15:28:30Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-papyer,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,42.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,ns_all
65k9nl46,ancient-sweep-29,67g7mm51,finished,2025-12-02T09:11:17Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-pe-voffn,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'voffn', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': 'voh_only', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['phase2', 'muon', 'voffn', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,32.0,voh_only,,,
0ppn2cay,scarlet-sweep-3,xcbgr88c,finished,2025-12-04T03:51:39Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,timing-muon,"{'dir': 'outputs/wandb', 'tags': ['timing', 'muon', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,0.0,False,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'polarexpress', 'polar_safety': None, 'weight_decay': 0.1, 'polar_cushion': 0.04, 'polar_num_iters': 3}",muon,0.01,"['timing', 'muon', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.1,1.0,524288.0,42.0,160.0,,"[0.9, 0.999]",,,,,,,32.0,,,True,pe_mod_all
6bn0d9tb,worldly-sweep-4,vqkcitxv,finished,2025-12-04T09:03:51Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-paper-muon,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,42.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,ns_all
bql66nss,fragrant-sweep-1,vqkcitxv,finished,2025-12-03T22:20:09Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-paper-muon,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'polarexpress', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': 0.024, 'polar_num_iters': 5}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,42.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,pe_all
pkbxbfce,rosy-sweep-3,manual_runs,finished,2025-12-03T10:22:08Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,timing,"{'dir': 'outputs/wandb', 'tags': ['timing', 'muon', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,0.0,False,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'polarexpress', 'polar_safety': None, 'weight_decay': 0.1, 'polar_cushion': 0.04, 'polar_num_iters': 3}",muon,0.01,"['timing', 'muon', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.1,1.0,524288.0,42.0,160.0,,"[0.9, 0.999]",,,,,,,32.0,,,True,pe_mod_all
9iz821ud,curious-sweep-8,vqkcitxv,finished,2025-12-04T16:12:47Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,reproduce-paper-muon,"{'dir': 'outputs/wandb', 'tags': ['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': None, 'muon_mode': 'stacked_qkv', 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'muon_variant': None, 'polar_method': 'polarexpress', 'polar_safety': None, 'weight_decay': 0, 'polar_cushion': 0.04, 'polar_num_iters': 3}",muon,0.01,"['reproduce', 'muon', 'paper', 'pe-vs-ns', 'voffn']",cs182-project-GPT-opt,0.0,1.0,524288.0,123.0,800.0,,"[0.9, 0.999]",,,,,,,32.0,,,False,pe_mod_all
qwtjjj8v,young-sweep-11,qmzevjll,finished,2025-11-27T01:24:40Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-all,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.04, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.04,"['phase2', 'muon', 'muonall-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
ncf609mg,effortless-sweep-11,hkw05gba,finished,2025-11-26T06:05:03Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-adamw3,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'adamw', 'adamw-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.0018, 'betas': [0.9, 0.999], 'ns_steps': None, 'muon_mode': None, 'adamw_betas': None, 'split_heads': None, 'polar_method': None, 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",adamw,0.0018,"['phase2', 'adamw', 'adamw-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,,,,,,,,"[0.9, 0.999]",32.0,,,,
yn296zs4,feasible-sweep-7,qmzevjll,finished,2025-11-26T23:13:00Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-all,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.03, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.03,"['phase2', 'muon', 'muonall-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
87pl923m,cerulean-sweep-1,qmzevjll,finished,2025-11-26T19:54:41Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-all,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['phase2', 'muon', 'muonall-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
cf39oqr4,crisp-sweep-3,eifb7cyl,finished,2025-11-25T22:06:37Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-adamw2,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'adamw', 'adamw-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.0024, 'betas': [0.9, 0.999], 'ns_steps': None, 'muon_mode': None, 'adamw_betas': None, 'split_heads': None, 'polar_method': None, 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",adamw,0.0024,"['phase2', 'adamw', 'adamw-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,,,,,,,,"[0.9, 0.999]",32.0,,,,
f9hupu2n,vague-sweep-13,qmzevjll,finished,2025-11-27T02:30:32Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-all,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.05, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.05,"['phase2', 'muon', 'muonall-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
fai84jss,treasured-sweep-8,qmzevjll,finished,2025-11-26T23:14:05Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-all,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.03, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.03,"['phase2', 'muon', 'muonall-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
ggpekxcm,fresh-sweep-9,hkw05gba,finished,2025-11-26T04:59:51Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-adamw3,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'adamw', 'adamw-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.0015, 'betas': [0.9, 0.999], 'ns_steps': None, 'muon_mode': None, 'adamw_betas': None, 'split_heads': None, 'polar_method': None, 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",adamw,0.0015,"['phase2', 'adamw', 'adamw-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,,,,,,,,"[0.9, 0.999]",32.0,,,,
rz3qx2ds,lilac-sweep-6,qmzevjll,finished,2025-11-26T22:07:34Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-all,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.02, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.02,"['phase2', 'muon', 'muonall-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
9iws9uc8,quiet-sweep-12,qmzevjll,finished,2025-11-27T01:27:02Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-all,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.04, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.04,"['phase2', 'muon', 'muonall-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
ymezf05v,elated-sweep-3,lh2tzeh1,finished,2025-11-27T08:09:23Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-all2,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.07, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.07,"['phase2', 'muon', 'muonall-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
uyov0btq,happy-sweep-18,qmzevjll,finished,2025-11-27T04:46:32Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase2-muon-ns-all,"{'dir': 'outputs/wandb', 'tags': ['phase2', 'muon', 'muonall-mslr-search'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.06, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.06,"['phase2', 'muon', 'muonall-mslr-search']",cs182-project-GPT-opt,0.01,0.3,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
g04yaqud,smart-sweep-4,crvl272m,finished,2025-11-28T18:29:15Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,test-pe-ns,"{'dir': 'outputs/wandb', 'tags': ['test', 'muon', 'ns-vs-pe'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.02, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.02,"['test', 'muon', 'ns-vs-pe']",cs182-project-GPT-opt,0.01,1.0,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,32.0,,,,
